RAJ2000,DEJ2000,SrcIDgaia,RAgaia,e_RAgaia,DEgaia,e_DEgaia,EPucac,pmRA,e_pmRA,pmDE,e_pmDE,Gmag,phot_g_mean_mag,phot_g_mean_flux,phot_g_mean_flux_error
15.1391033,45.8843569,377881564983363840,15.1390167,0.6,45.8842903,0.3,2002.774,-17.8,1.2,-19.6,1.2,12.053,12.05286530975769,244772.09311157017,278.98739369526163
15.1342703,45.6098303,377777798573489920,15.1342497,0.4,45.60979,0.2,2002.774,-4.3,1.2,-11.9,1.2,12.083,12.083127762775238,238043.82518063314,882.2054013995664
14.6953981,45.2156461,377745397341397504,14.6954414,0.5,45.2156281,0.2,2002.773,9.0,1.2,-5.3,1.2,12.093,12.092848203568018,235922.1645288836,154.0711134619809
15.1729947,45.8523956,377881290105457024,15.1729961,0.3,45.8523714,0.1,2002.774,0.3,1.2,-7.1,1.2,12.095,12.095289674007123,235392.2477244531,159.22583104582412
15.4701544,45.6216475,377030920941280512,15.4701133,0.4,45.6216169,0.3,2002.771,-8.5,1.3,-9.0,1.3,12.136,12.135557526195537,226821.91620042507,121.89857834506795
14.7659422,45.0961058,377368677168758016,14.7658756,1.4,45.0960714,0.8,2002.773,-13.8,1.5,-10.1,1.5,12.144,12.143541372127252,225160.1227156848,152.21178238564326
15.0684836,45.4808714,377775118513901952,15.0684267,1.1,45.4808658,0.2,2002.76,-11.7,1.2,-1.6,1.2,12.238,12.237508001133978,206492.75807579173,103.72953577937318
15.3304456,45.3991961,377021815610617216,15.3304675,0.4,45.3991786,0.1,2002.753,4.6,1.3,-5.1,1.3,12.253,12.253067856337347,203554.58211068134,90.71654957675604
14.9551589,45.385425,377751856971029504,14.9550617,0.6,45.3854306,0.2,2002.763,-20.1,1.1,1.7,1.1,12.291,12.290866167989511,196590.06141065757,156.8325542871739
14.4304808,45.2361247,377385719598983680,14.4304956,0.2,45.2361147,0.1,2002.774,3.0,1.2,-3.0,1.2,12.301,12.30050299620615,194852.879030553,90.90523994583346
14.3446842,45.1008028,377377919938378624,14.3446881,0.4,45.1007997,0.4,2002.772,0.8,1.3,-0.9,1.3,12.305,12.305318224291415,193990.62212581382,1852.953712435296
15.2561738,45.8494386,377880705989905024,15.2562103,0.2,45.8494294,0.1,2002.773,7.5,1.2,-2.7,1.1,12.343,12.34268688701121,187427.4820217333,1743.9858896678581
14.8991914,45.2069603,377743198318142080,14.8991406,0.3,45.2069342,0.2,2002.763,-10.5,1.1,-7.7,1.1,12.373,12.372649151300658,182325.89958199006,77.52211298480486
14.8851228,45.4694814,377755327304602368,14.8852647,0.3,45.4694064,0.1,2002.763,29.3,1.1,-22.0,1.1,12.38,12.379871113733989,181117.15183331215,146.84436242204708
15.6109262,45.6405411,377112525319767168,15.6108725,0.3,45.6405194,0.2,2002.771,-11.0,1.4,-6.4,1.3,12.412,12.41151141122025,175915.23833415547,70.6004300233188
15.6453139,45.6298244,377112353521076480,15.6454592,0.3,45.6298522,0.2,2002.771,29.9,1.4,8.2,1.4,12.434,12.434001927325012,172308.7193375117,62.480861793011265
15.1046797,45.9703189,377885241475366912,15.1046747,0.3,45.9703183,0.2,2002.774,-1.0,1.2,-0.2,1.2,12.438,12.43798894354461,171677.131471465,96.55324578984064
15.0471818,45.3964306,377751341574953600,15.0471606,0.4,45.3964125,0.1,2002.761,-4.4,1.2,-5.3,1.2,12.448,12.448341150910958,170048.0144002961,77.4610149196337
14.3727875,45.1071556,377378229176023808,14.3728275,0.6,45.1071017,0.2,2002.773,8.3,1.3,-15.9,1.3,12.46,12.459684628364126,168280.6474188624,113.71449196553849
14.7187411,45.5822425,377768521444131840,14.7187289,0.3,45.5822275,0.1,2002.774,-2.5,1.2,-4.4,1.3,12.485,12.48523734294541,164366.41708468186,93.65881796464203
15.0087568,45.9454781,377885653792227840,15.0087367,0.3,45.9454739,0.1,2002.774,-4.1,1.2,-1.3,1.2,12.509,12.50867452520615,160856.35206476343,113.42560710586984
14.7679071,45.6805556,377793088657060992,14.7679381,0.3,45.6805286,0.1,2002.774,6.3,1.3,-7.9,1.3,12.558,12.557897455796784,153726.60754025713,96.44868476197163
15.0602819,45.5102833,377776286745077376,15.0602797,0.3,45.5102678,0.1,2002.764,-0.5,1.2,-4.5,1.2,12.6,12.600463560192273,147816.3933388414,71.44373585481131
14.9074583,45.2480778,377743644994739584,14.9074706,0.3,45.2480692,0.2,2002.761,2.5,1.1,-2.6,1.1,12.62,12.619525667069674,145243.8521428973,170.35848617883195
14.7634467,45.4900564,377766528580485632,14.7633956,0.6,45.4899714,0.2,2002.773,-10.5,1.2,-25.0,1.2,12.646,12.64595600945827,141750.83366753088,89.041536312922
14.4430381,45.0219119,377376717347539200,14.4430553,0.6,45.0219089,0.2,2002.773,3.6,1.2,-0.9,1.2,12.655,12.65530983501517,140534.8684671452,86.38555320173487
15.0259331,45.9287836,377884897877984768,15.025925,1.5,45.9287711,0.6,2002.774,-1.6,1.3,-3.7,1.3,12.683,12.682785067837631,137023.1661498969,1108.5333519183075
15.3825381,45.8255431,377130632901495552,15.3825289,0.3,45.8255411,0.1,2002.771,-1.9,1.4,-0.6,1.3,12.694,12.694020498096235,135612.53250338513,72.61558690303539
14.5849611,45.1683647,377381463286984448,14.5851739,0.3,45.1683019,0.1,2002.773,44.2,1.3,-18.5,1.3,12.704,12.703522572610629,134430.86604239122,169.42120259948348
14.5971583,45.1871994,377381493351166080,14.5970992,0.3,45.1871253,0.1,2002.773,-12.3,1.2,-21.8,1.2,12.721,12.721058763421716,132277.05588233127,82.79766680541022
15.1104972,45.5476917,377777214457940480,15.1104753,0.3,45.5476536,0.1,2002.774,-4.5,1.3,-11.2,1.3,12.738,12.738241522987934,130200.1295448249,91.23398935282206
15.2771581,45.9074736,377882389617084288,15.2771611,0.3,45.9074603,0.1,2002.773,0.6,1.2,-4.0,1.2,12.742,12.741640831704963,129793.12616100481,385.65231660870325
14.8163189,45.5157717,377756358096752128,14.8163661,1.2,45.5157747,0.2,2002.774,9.7,1.3,0.9,1.3,12.789,12.78892785510638,124261.5834558366,78.74141250159352
15.0564586,45.2667264,377748833315232512,15.0564519,0.2,45.2667206,0.1,2002.76,-1.4,1.2,-1.7,1.3,12.794,12.794165010643505,123663.63874927016,94.42352550733206
15.3656658,45.5537453,377031917373694720,15.3656753,0.4,45.5537456,0.1,2002.772,2.0,1.4,0.0,1.4,12.798,12.79810715391484,123215.44900429584,128.0624078464124
15.2720789,45.4488392,377025148506761728,15.2720944,9.8,45.4488211,2.9,2002.763,3.2,1.4,-5.3,1.2,12.812,12.812202447078374,121626.17438332699,89.97661896491893
14.8014358,45.2709656,377747252767267072,14.8014386,0.4,45.2709608,0.1,2002.773,0.6,1.2,-1.4,1.2,12.821,12.820920106709352,120653.51614406849,73.9788513492067
15.3327011,45.5401464,377031539416573184,15.3326811,0.4,45.5401553,0.1,2002.771,-4.2,1.4,2.6,1.4,12.846,12.845736201691418,117927.07994034771,285.68893463517514
14.6782725,45.4092856,377760240748366336,14.6782853,0.5,45.4092725,0.2,2002.773,2.7,1.2,-3.9,1.2,12.887,12.886879448626914,113541.92318716604,74.1633688401404
14.9910858,45.7478817,377788209574209536,14.9910697,0.2,45.7478736,0.1,2002.774,-3.3,1.3,-2.3,1.3,12.952,12.951519308881199,106979.4355164871,103.90085180198598
14.9403023,45.9212192,377791989145417984,14.9403719,0.2,45.92117,0.1,2002.774,14.3,1.3,-14.5,1.3,12.956,12.956402477134006,106499.36901454451,72.31838471280034
14.7869813,45.1186356,377368780247972352,14.7870011,0.2,45.1186581,0.1,2002.773,4.1,1.2,6.6,1.2,12.96,12.960422929123425,106105.73397280717,71.70570839077482
15.1063756,45.4882994,377775462111285376,15.1063172,13.9,45.4882742,2.4,2002.763,-12.0,1.6,-7.5,1.2,12.98,12.980211922929762,104189.33266279833,67.37970071227885
14.9919626,45.4396022,377752372367103488,14.9919875,13.7,45.4395953,7.4,2002.76,5.2,1.7,-2.0,1.4,12.986,12.986239027958792,103612.56243753487,77.9508648669133
15.1752272,45.4041919,377024083353349248,15.1752431,13.6,45.4041742,2.3,2002.759,3.2,1.7,-5.2,1.3,13.001,13.001301674502095,102185.04857942527,86.77388706166087
15.258485,45.61103,377033051245059584,15.2585164,0.3,45.6110331,0.1,2002.773,6.5,1.2,0.9,1.2,13.001,13.000545856722681,102256.20782119871,68.45052081803524
14.7543159,45.4399831,377765978824672896,14.7543556,0.2,45.4399514,0.1,2002.773,8.2,1.3,-9.4,1.3,13.01,13.010194518292673,101351.5087732473,68.1524290395634
14.5940328,45.3219969,377758728919879808,14.5940428,0.3,45.3220178,0.1,2002.771,2.1,1.2,6.2,1.2,13.047,13.047312332724452,97945.18535471965,100.62532388712205
14.5006939,45.1866625,377380943595352064,14.5007069,0.3,45.1866794,0.1,2002.773,2.7,1.3,5.0,1.2,13.053,13.053387670455043,97398.65448522511,159.64781843057733
15.1049567,45.4613436,377774843635995520,15.1050256,13.6,45.4612983,2.3,2002.76,14.2,1.6,-13.3,1.2,13.067,13.066647114218117,96216.41692451572,127.5802507238083
15.1116453,45.3448869,377750963617832448,15.1116633,0.2,45.3448339,0.1,2002.753,3.7,1.3,-15.6,1.3,13.077,13.077132446185873,95291.6939109819,86.25269839612072
15.4945433,45.7099053,377125375861527552,15.4945303,0.2,45.7098661,0.1,2002.772,-2.7,1.4,-11.6,1.4,13.096,13.096233626490827,93629.90331930119,76.01884435511849
14.9872353,45.6016889,377781200187588864,14.9872411,0.2,45.6015864,0.1,2002.774,1.2,1.3,-30.2,1.3,13.098,13.097502452537562,93520.54833065574,92.45463011295502
15.386869,45.8151867,377129086713269248,15.3868956,0.2,45.8151928,0.1,2002.772,5.5,1.4,1.8,1.4,13.116,13.115816178236411,91956.31392899893,41.08650998719874
14.6808244,45.3895153,377760068949674880,14.6808692,0.6,45.3895025,0.2,2002.773,9.2,1.3,-3.8,1.3,13.129,13.128501191502133,90888.20971769148,123.76022500746187
15.0510367,45.4546319,377775736989193344,15.0510156,13.8,45.4546083,2.4,2002.76,-4.3,1.7,-7.0,1.3,13.152,13.151879758187611,88952.08295984974,61.08087276071981
15.4924372,45.7149178,377125444581004032,15.4924194,0.2,45.7148839,0.1,2002.771,-3.7,1.5,-10.0,1.5,13.159,13.159218905265265,88352.82971985948,46.328120412515354
15.2900017,45.5665356,377031814294479104,15.2900003,0.2,45.5665336,0.1,2002.773,-0.3,1.2,-0.6,1.2,13.176,13.176461356741049,86960.79127588042,129.6762736804274
15.2092516,45.6608789,377783983326395136,15.2093497,0.2,45.6608253,0.1,2002.774,20.2,1.3,-15.8,1.3,13.185,13.185248012313423,86259.87423346225,79.51789728696266
14.5927517,45.2023611,377382627222531584,14.5927514,0.2,45.2023628,0.1,2002.773,0.0,1.2,0.5,1.2,13.199,13.198834946194102,85187.14180460076,37.839285850694075
14.9172856,45.5912433,377779894517531392,14.9171097,0.3,45.5912806,0.1,2002.774,-36.2,1.3,11.0,1.3,13.21,13.20995687132511,84318.96693976226,91.24623217986739
15.4834983,45.5538736,377029615271223936,15.4834872,0.2,45.5538506,0.1,2002.771,-2.3,1.5,-6.8,1.5,13.217,13.217107927089259,83765.43626170872,75.28302074444609
14.6139731,45.2432803,377757354530348544,14.6140386,0.3,45.2432536,0.2,2002.773,13.6,1.3,-7.9,1.3,13.242,13.242049236179463,81863.12724480074,77.16008404691064
14.8778192,45.8622606,377801575512428288,14.8778194,0.3,45.8622428,0.1,2002.774,0.1,1.3,-5.2,1.3,13.246,13.245653256321342,81591.83922476915,111.92822203975479
15.2696368,45.5641661,377032467129508224,15.2696294,0.3,45.5641611,0.1,2002.773,-1.5,1.2,-1.4,1.2,13.252,13.252007767776819,81115.69964145108,87.42612367633129
14.6354291,45.2983578,377757938645898624,14.6354097,0.2,45.2983192,0.1,2002.773,-4.0,1.3,-11.4,1.3,13.293,13.292563984692375,78141.62378967111,54.10128739633606
14.7559322,45.6495569,377792573260987392,14.7558847,0.2,45.6495247,0.1,2002.774,-9.8,1.3,-9.5,1.3,13.306,13.306101976576326,77173.32904199116,233.1177989744703
14.4709042,45.1189078,377383211338086656,14.4709981,0.2,45.1188922,0.1,2002.773,19.5,1.3,-4.6,1.3,13.325,13.32496542526312,75844.10930168061,71.5633088485282
15.0393656,45.9313611,377884897877984512,15.0393531,0.3,45.9313044,0.1,2002.774,-2.6,1.3,-16.7,1.3,13.363,13.362745175451842,73250.3923698942,44.48208448032897
14.991082,45.2040186,377742545483113344,14.9910886,0.3,45.2040114,0.1,2002.76,1.4,1.3,-2.1,1.3,13.368,13.367964777014826,72899.09128920731,73.99753755072562
14.3972144,45.0874736,377377404542303616,14.3973036,0.2,45.0873131,0.1,2002.773,18.5,1.3,-47.3,1.3,13.372,13.372164985455118,72617.62339291396,66.12733415836149
14.9061761,45.4989933,377755773981200384,14.9061981,11.7,45.4990003,2.0,2002.764,4.5,1.5,2.0,1.2,13.379,13.378880285122424,72169.86808661908,54.81546992698159
15.0045619,45.2994864,377749108193138176,15.0046311,0.2,45.2994839,0.1,2002.759,14.3,1.3,-0.8,1.3,13.382,13.382401124985833,71936.21372814433,67.37007455683391
15.0532833,45.2392797,377748420998373248,15.0532797,0.2,45.2392583,0.1,2002.761,-0.8,1.3,-6.3,1.3,13.383,13.382513535689045,71928.7662637035,68.38561400688971
15.101788,45.8573503,377787728537866112,15.1017847,0.3,45.8573467,0.1,2002.774,-0.7,1.3,-1.0,1.3,13.392,13.391837241983438,71313.72611189034,43.38238463394363
14.8079758,45.6320667,377792332742819072,14.8079922,0.4,45.6320536,0.1,2002.774,3.4,1.3,-3.8,1.3,13.395,13.394787734727906,71120.19383999975,73.16882946144861
14.5634506,45.2721042,377758385322498176,14.5635136,0.3,45.2721044,0.1,2002.773,13.1,1.3,0.0,1.3,13.402,13.40185160456435,70658.98322768959,46.38314638654915
14.5664294,45.3012933,377758522761450496,14.5664381,0.3,45.3012717,0.1,2002.773,1.8,1.3,-6.4,1.3,13.409,13.4087468800662,70211.66524089183,93.03474375492056
15.2222095,45.5422958,377026797772678272,15.22222,0.2,45.542255,0.1,2002.774,2.2,1.3,-12.0,1.3,13.413,13.41345466707996,69907.88428598452,70.73175276861858
15.3792981,45.5535881,377028962436195200,15.3792792,0.4,45.5535672,0.1,2002.771,-3.9,1.5,-6.1,1.6,13.413,13.41281277080666,69949.22662829678,71.13892434014969
14.9403036,45.4738097,377755396024078848,14.9403542,13.2,45.4737972,2.3,2002.765,10.4,1.6,-3.7,1.2,13.415,13.414683457356878,69828.81025653712,60.05967367278911
15.3699942,45.8451225,377130632901495040,15.3699486,0.2,45.8450764,0.1,2002.771,-9.3,1.5,-13.5,1.5,13.416,13.415668617351464,69765.47871295974,30.673216219153307
15.1823108,45.6831431,377784155125085056,15.1822706,0.2,45.6831667,0.1,2002.774,-8.3,1.3,6.9,1.3,13.418,13.418157503853042,69605.73503894618,66.0025260198182
15.0541433,45.2784731,377748867674970112,15.0541564,0.2,45.2784631,0.1,2002.761,2.7,1.3,-2.9,1.3,13.419,13.41895867932865,69554.39122504472,62.139413124190874
15.2333089,45.5326056,377026591614248320,15.2333161,0.2,45.5325489,0.1,2002.774,1.5,1.3,-16.7,1.3,13.429,13.428736836264486,68930.79558025945,736.6238536329649
14.6839681,45.5520053,377769105559685504,14.6840117,0.5,45.5519925,0.2,2002.774,9.0,1.3,-3.8,1.3,13.437,13.437131383271286,68399.90085701804,100.70896327135495
15.1548333,45.5173964,377776836500819328,15.1548322,14.5,45.5173411,2.4,2002.763,-0.2,1.7,-16.3,1.3,13.439,13.438930687433754,68286.64102171417,60.14201928468736
15.2647386,45.6586267,377034700512500096,15.2647119,11.4,45.6586194,52.2,2002.773,-5.5,1.5,-2.2,4.4,13.465,13.465183526930753,66655.28884848778,78.29506544439037
15.3013142,45.4703789,377025354663668096,15.3013147,0.4,45.4703675,0.1,2002.763,0.1,1.2,-3.3,1.2,13.478,13.477860434827848,65881.55656994744,78.37858750646625
15.0606681,45.5809458,377778107811136768,15.0606544,0.3,45.5809578,0.1,2002.774,-2.8,1.3,3.5,1.3,13.478,13.478263207322636,65857.1212075327,67.45679766855673
14.9852825,45.5997672,377781200187588992,14.9853042,0.3,45.5997661,0.1,2002.774,4.5,1.3,-0.3,1.3,13.492,13.49187655893286,65036.53604704482,121.23793806102324
15.5329747,45.7107203,377124723026498432,15.5329914,2.5,45.7106964,0.9,2002.771,3.4,1.5,-7.1,1.5,13.495,13.495071056572744,64845.4641081028,52.992292280448034
14.8749536,45.4275653,377753678037161856,14.8749475,0.3,45.4275575,0.1,2002.763,-1.2,1.2,-2.3,1.2,13.497,13.49709320661971,64724.80383789818,56.38884351451332
15.2127619,45.78138,377786354148335744,15.2127703,0.2,45.7813636,0.1,2002.774,1.7,1.3,-4.8,1.3,13.499,13.499099217332542,64605.328427629356,33.87289886961152
14.8981222,45.7113539,377782918174502656,14.8981189,0.3,45.7113356,0.1,2002.774,-0.7,1.3,-5.4,1.3,13.504,13.503685234297595,64333.01892616918,54.21221619258952
15.2143792,45.7181686,377785632593833216,15.2142275,0.3,45.7180658,0.1,2002.774,-31.2,1.3,-30.3,1.3,13.516,13.515976451596938,63608.83549506424,61.03128472076707
15.2461987,45.7750372,377786319788597888,15.2461831,0.2,45.7750214,0.1,2002.774,-3.2,1.3,-4.7,1.3,13.529,13.529121039369086,62843.39077732535,33.37825904226547
14.5931386,45.2153964,377382661582269568,14.5931208,0.4,45.2153753,0.2,2002.773,-3.7,1.3,-6.2,1.3,13.541,13.54145400430092,62133.586636991866,62.395182444767755
14.6239358,45.0580644,377379328687653632,14.6239392,0.3,45.0580592,0.1,2002.773,0.7,1.3,-1.5,1.3,13.566,13.565897453566787,60750.38633293516,46.12852762353473
15.0862708,45.5773811,377778073451398912,15.0862797,0.2,45.5773769,0.1,2002.774,1.8,1.4,-1.3,1.4,13.566,13.565513488477613,60771.87419753348,109.62153869904802
14.6520336,45.0641164,377367612016869632,14.6520278,0.2,45.0641147,0.1,2002.773,-1.2,1.3,-0.5,1.3,13.569,13.568881533414391,60583.64683686642,59.54735153006785
14.6110519,45.2032639,377381905668025728,14.6110003,0.4,45.2032625,0.2,2002.773,-10.7,1.4,-0.4,1.4,13.582,13.581846196443399,59864.52583405949,59.06569705616657
14.3879507,45.0618069,377376992225444224,14.3879792,0.2,45.0618158,0.1,2002.773,6.0,1.4,2.6,1.4,13.589,13.588689860922374,59488.371627879,46.00133187045231
15.3522111,45.4605853,377022468445928576,15.352215,0.4,45.4605689,0.1,2002.753,0.8,1.5,-4.8,1.5,13.607,13.60680297462718,58504.171792318586,53.633509786262024
15.1809611,45.8199372,377786663385978752,15.1809608,0.2,45.8199208,0.1,2002.774,-0.1,1.4,-4.9,1.3,13.63,13.629703924641785,57283.09247512615,22.3491917823749
15.294965,45.4938514,377025698261051520,15.2949831,0.4,45.4938333,0.1,2002.762,3.7,1.2,-5.3,1.2,13.635,13.635244967604862,56991.49355190147,53.131698231663854
14.9919772,45.5575419,377776630342387712,14.9919828,12.4,45.5575336,2.1,2002.774,1.2,1.8,-2.4,1.5,13.64,13.640462744341944,56718.263746207725,65.37845565408642
15.3646942,45.4984075,377028416974744832,15.3646881,0.3,45.4983886,0.1,2002.756,-1.3,1.3,-5.5,1.3,13.656,13.65599496489407,55912.64527384235,58.8363926765405
15.2219197,45.650375,377033360482704000,15.2219292,61.4,45.6503656,20.4,2002.774,1.9,5.2,-2.8,2.2,13.66,13.659570609005527,55728.81159706496,86.10675761771223
15.17494,45.5806611,377777489335846400,15.17497,0.2,45.5806564,0.1,2002.774,6.2,1.4,-1.4,1.4,13.672,13.672342879845854,55077.07571644768,56.74776257812726
15.4180892,45.6406003,377031161459448576,15.4180653,0.2,45.6405978,0.1,2002.772,-4.9,1.6,-0.8,1.6,13.674,13.674016551776955,54992.23932351391,46.36170336342674
15.1116908,45.6415272,377784498722635904,15.1117006,0.2,45.6415325,0.1,2002.774,2.0,1.4,1.5,1.4,13.679,13.679086896713052,54736.0264684701,53.67572997519195
15.3664181,45.4244219,377022262287340160,15.3664094,15.3,45.4244161,2.5,2002.752,-1.8,2.0,-1.8,1.6,13.682,13.681881056603872,54595.34351119992,60.68156274170725
14.3729846,45.1090411,377378263537534976,14.373035,0.2,45.1089956,0.1,2002.772,10.5,1.4,-13.4,1.4,13.683,13.68291152632412,54543.551778566245,49.731100233920095
15.2345072,45.4963733,377026007498696704,15.2344619,11.9,45.4963419,2.0,2002.763,-9.3,1.6,-9.2,1.3,13.684,13.684258581304707,54475.92245651365,50.77767456668983
14.7660208,45.1324811,377368848967448448,14.7660197,0.2,45.1324542,0.1,2002.773,-0.2,1.5,-8.0,1.5,13.687,13.687301752163359,54323.44764066498,52.543749126654255
15.1727736,45.7684408,377786113630167936,15.1727483,0.2,45.7684792,0.1,2002.774,-5.2,1.3,11.3,1.3,13.688,13.687517126141191,54312.67274285645,34.05544049815549
15.1127783,45.5437411,377777111378725632,15.112795,14.1,45.5437339,2.4,2002.774,3.5,1.8,-2.1,1.4,13.708,13.70832530483749,53281.67922520555,47.65490828536944
14.775593,45.2046889,377745466060874496,14.7755636,0.3,45.2046739,0.1,2002.773,-6.1,1.4,-4.4,1.4,13.71,13.71038598507117,53180.6488145933,34.298163377011555
15.2603149,45.3170917,377022605884601728,15.2603125,12.2,45.3170783,3.6,2002.762,-0.5,1.6,-3.9,1.3,13.711,13.711479811695611,53127.09886643218,56.67761226884021
15.3659364,45.5066422,377028515759597312,15.3659706,2.6,45.5066272,0.9,2002.756,7.0,1.4,-4.4,1.4,13.722,13.722205675978758,52604.84619345139,82.88765359665409
15.3360572,45.8483333,377129980066465792,15.3360217,0.2,45.8483397,0.1,2002.772,-7.3,1.6,1.8,1.7,13.725,13.72497997941756,52470.600410287,38.43771946191924
15.1981668,45.5894792,377032776367153024,15.19818,0.2,45.589435,0.1,2002.774,2.7,1.4,-13.0,1.4,13.728,13.728231531275936,52313.697047854745,58.82286069586741
14.8828772,45.1224497,377740964935149952,14.8828825,0.3,45.1224433,0.1,2002.764,1.1,1.3,-1.9,1.3,13.729,13.728940528293696,52279.54681181475,37.054122054832774
14.9921583,45.9906778,377885859950713984,14.9921372,0.2,45.9906667,0.1,2002.779,-4.3,1.2,-3.3,1.2,13.73,13.730343654641334,52212.02817288597,25.975416000897727
15.2320292,45.3763083,377023052561199104,15.2320289,17.0,45.3762939,2.8,2002.759,-0.1,2.0,-4.2,1.4,13.733,13.73257034525263,52105.05845273023,50.49593196879487
14.590835,45.2216028,377382661582269184,14.5908289,0.2,45.2216178,0.1,2002.773,-1.3,1.5,4.4,1.5,13.764,13.764338685446742,50602.56732454062,32.79969858675928
14.7590553,45.5967175,377768968120730112,14.7590642,14.9,45.5967131,12.4,2002.774,1.8,1.9,-1.3,1.7,13.782,13.781592581289372,49804.77621184555,34.136906782325966
14.8174061,45.7790033,377795253320573184,14.817385,0.2,45.7789903,0.1,2002.774,-4.3,1.5,-3.8,1.5,13.784,13.783930095595858,49697.665345590896,52.789916685844716
14.4040892,45.1485639,377383554935469568,14.4041242,0.3,45.1485467,0.1,2002.773,7.3,1.4,-5.0,1.4,13.79,13.789990944188384,49421.013548021336,20.34605702350799
14.4197669,45.0259967,377376682987800576,14.4196956,0.3,45.0259253,0.1,2002.772,-14.9,1.4,-21.0,1.4,13.794,13.794097724671277,49234.43241754334,17.058184173094077
14.3993928,45.2404869,377384998044477568,14.3993797,0.3,45.2404836,0.1,2002.773,-2.7,1.4,-1.0,1.4,13.8,13.79983242487471,48975.06889290015,35.995445614712516
14.4753997,45.0360869,377374106007422592,14.4753908,0.3,45.0360897,0.1,2002.773,-1.9,1.4,0.8,1.4,13.802,13.801567502415281,48896.866029602206,35.851285003443294
14.8918586,45.8260286,377789412165047808,14.8917422,0.3,45.826005,0.1,2002.774,-23.9,1.4,-7.0,1.4,13.819,13.81918089951704,48110.0342110364,42.659961754539076
15.1772792,45.2771983,376999584859895936,15.1772994,0.3,45.2771775,0.1,2002.76,4.2,1.5,-6.1,1.5,13.822,13.821944747965357,47987.72112642749,48.84492867216665
15.0162808,45.7286622,377788003415780096,15.0163292,2.6,45.7286775,0.9,2002.774,9.9,1.4,4.5,1.4,13.827,13.826567898928943,47783.82002143959,41.89184030244116
14.9190894,45.7448047,377783089973192832,14.9190758,0.3,45.7448081,0.1,2002.774,-2.8,1.5,0.9,1.5,13.85,13.849936650510553,46766.33812574513,52.27751528258834
15.1538804,45.3518681,377000409493615360,15.153955,12.3,45.3518778,6.7,2002.76,15.4,1.8,2.8,1.6,13.856,13.855736162204122,46517.1994866759,474.60572711350164
15.0105422,45.9104475,377791027072745216,15.01053,0.2,45.9104347,0.1,2002.774,-2.5,1.4,-3.7,1.4,13.868,13.867725951079077,46006.33580911574,27.62405196333063
14.8009628,45.2647517,377747149688052608,14.8009636,0.2,45.2647564,0.1,2002.773,0.2,1.5,1.4,1.5,13.875,13.875480029581851,45678.93961548765,39.719596861943096
14.5675083,45.3435172,377759038157524992,14.5675061,0.3,45.3435033,0.1,2002.773,-0.4,1.4,-4.0,1.4,13.878,13.877958222138979,45574.796348410295,38.56931999247902
15.4740367,45.5626053,377029615271223808,15.4740161,1.0,45.56261,0.3,2002.771,-4.2,1.7,1.4,1.7,13.88,13.880424913116586,45471.372208669214,47.79385431795999
15.0371789,45.9141139,377790992713006336,15.0371669,0.2,45.9141011,0.1,2002.774,-2.4,1.5,-3.7,1.5,13.89,13.889733274115395,45083.19805390511,20.165422918971093
15.1244293,45.5077442,377775393391808128,15.1244169,12.4,45.5077406,6.4,2002.765,-2.6,1.7,-1.1,1.5,13.894,13.89367883099585,44919.66338643072,48.527570783232946
14.8117265,45.7703669,377795218960835328,14.8117292,0.3,45.7703353,0.1,2002.774,0.6,1.5,-9.3,1.5,13.899,13.89880774383532,44707.96764913715,43.69313634098382
15.3081083,45.781225,377129395950915328,15.3081589,0.2,45.7812075,0.1,2002.773,10.4,1.3,-5.1,1.3,13.907,13.907147558244333,44365.86999277057,22.684403454227343
15.3436393,45.5934956,377032089172385536,15.3436178,0.4,45.5934844,0.1,2002.772,-4.4,1.8,-3.3,1.7,13.908,13.908446792899323,44312.81179949583,52.672105388835504
14.9189228,45.7990425,377789309085834240,14.9189003,0.2,45.7990306,0.1,2002.774,-4.6,1.5,-3.5,1.5,13.909,13.909089031776997,44286.60746474006,38.43358540505551
14.5316697,45.2979658,377758454041974016,14.5316656,0.2,45.2979783,0.1,2002.773,-0.9,1.5,3.7,1.4,13.912,13.912322698476904,44154.90412912604,24.291420407156117
15.2185825,45.3787281,377023052561198848,15.2185469,16.7,45.3787147,2.8,2002.759,-7.3,2.0,-3.9,1.5,13.915,13.91522703406023,44036.947953259005,53.03432463944561
15.0599583,45.7250817,377785014118542336,15.0599994,0.2,45.7250744,0.1,2002.774,8.5,1.4,-2.1,1.4,13.943,13.942954444815703,42926.57588737165,32.32984034313427
15.0848444,45.8385253,377787591098913536,15.0848328,0.3,45.8385294,0.1,2002.774,-2.4,1.5,1.3,1.5,13.965,13.964632315767552,42078.00096372419,62.572473979756545
15.4192675,45.8357011,377130495462541952,15.4192425,0.2,45.8356864,0.1,2002.771,-5.1,1.8,-4.4,1.8,13.978,13.977729537149413,41573.463828876134,26.927364813948305
15.3204257,45.5726294,377032157891862656,15.3204183,0.2,45.5726153,0.1,2002.772,-1.6,1.8,-4.2,1.8,13.981,13.981445252502382,41431.43013022989,32.41801315943911
14.6037483,45.2550356,377758110444592256,14.6037306,0.3,45.2550186,0.1,2002.773,-3.7,1.5,-5.0,1.4,13.981,13.980952696424323,41450.23021476409,27.643468155030636
